sampleID,Group,dataset
SAMD00164774,0,MultiDisease
SAMD00164776,3,MultiDisease
SAMD00164778,3,MultiDisease
SAMD00164779,3,MultiDisease
SAMD00164780,3,MultiDisease
SAMD00164805,0,MultiDisease
SAMD00164806,0,MultiDisease
SAMD00164809,0,MultiDisease
SAMD00164812,3,MultiDisease
SAMD00164814,0,MultiDisease
SAMD00164817,3,MultiDisease
SAMD00164818,3,MultiDisease
SAMD00164819,0,MultiDisease
SAMD00164820,3,MultiDisease
SAMD00164821,3,MultiDisease
SAMD00164822,3,MultiDisease
SAMD00164823,0,MultiDisease
SAMD00164824,0,MultiDisease
SAMD00164825,0,MultiDisease
SAMD00164826,3,MultiDisease
SAMD00164827,0,MultiDisease
SAMD00164828,0,MultiDisease
SAMD00164829,3,MultiDisease
SAMD00164830,3,MultiDisease
SAMD00164831,3,MultiDisease
SAMD00164832,3,MultiDisease
SAMD00164833,0,MultiDisease
SAMD00164834,3,MultiDisease
SAMD00164835,0,MultiDisease
SAMD00164836,3,MultiDisease
SAMD00164837,0,MultiDisease
SAMD00164838,3,MultiDisease
SAMD00164839,3,MultiDisease
SAMD00164840,0,MultiDisease
SAMD00164841,3,MultiDisease
SAMD00164842,3,MultiDisease
SAMD00164843,3,MultiDisease
SAMD00164844,3,MultiDisease
SAMD00164845,3,MultiDisease
SAMD00164846,3,MultiDisease
SAMD00164847,3,MultiDisease
SAMD00164848,0,MultiDisease
SAMD00164850,3,MultiDisease
SAMD00164851,3,MultiDisease
SAMD00164852,3,MultiDisease
SAMD00164853,0,MultiDisease
SAMD00164854,3,MultiDisease
SAMD00164856,0,MultiDisease
SAMD00164858,3,MultiDisease
SAMD00164859,3,MultiDisease
SAMD00164860,3,MultiDisease
SAMD00164861,3,MultiDisease
SAMD00164862,0,MultiDisease
SAMD00164863,3,MultiDisease
SAMD00164864,3,MultiDisease
SAMD00164865,0,MultiDisease
SAMD00164866,3,MultiDisease
SAMD00164867,3,MultiDisease
SAMD00164868,3,MultiDisease
SAMD00164869,3,MultiDisease
SAMD00164871,3,MultiDisease
SAMD00164873,0,MultiDisease
SAMD00164877,0,MultiDisease
SAMD00164879,0,MultiDisease
SAMD00164880,3,MultiDisease
SAMD00164881,0,MultiDisease
SAMD00164882,0,MultiDisease
SAMD00164883,3,MultiDisease
SAMD00164884,3,MultiDisease
SAMD00164885,3,MultiDisease
SAMD00164886,0,MultiDisease
SAMD00164888,0,MultiDisease
SAMD00164889,3,MultiDisease
SAMD00164890,0,MultiDisease
SAMD00164895,0,MultiDisease
SAMD00164896,0,MultiDisease
SAMD00164898,0,MultiDisease
SAMD00164899,0,MultiDisease
SAMD00164902,0,MultiDisease
SAMD00164903,3,MultiDisease
SAMD00164904,0,MultiDisease
SAMD00164905,3,MultiDisease
SAMD00164907,3,MultiDisease
SAMD00164909,0,MultiDisease
SAMD00164910,3,MultiDisease
SAMD00164911,0,MultiDisease
SAMD00164912,3,MultiDisease
SAMD00164913,3,MultiDisease
SAMD00164916,0,MultiDisease
SAMD00164917,0,MultiDisease
SAMD00164919,3,MultiDisease
SAMD00164920,0,MultiDisease
SAMD00164923,0,MultiDisease
SAMD00164927,0,MultiDisease
SAMD00164928,3,MultiDisease
SAMD00164930,0,MultiDisease
SAMD00164932,3,MultiDisease
SAMD00164933,0,MultiDisease
SAMD00164934,0,MultiDisease
SAMD00164935,0,MultiDisease
SAMD00164937,3,MultiDisease
SAMD00164939,0,MultiDisease
SAMD00164940,3,MultiDisease
SAMD00164941,0,MultiDisease
SAMD00164944,3,MultiDisease
SAMD00164946,3,MultiDisease
SAMD00164950,0,MultiDisease
SAMD00164951,0,MultiDisease
SAMD00164952,0,MultiDisease
SAMD00164954,0,MultiDisease
SAMD00164957,0,MultiDisease
SAMD00164958,0,MultiDisease
SAMD00164960,0,MultiDisease
SAMD00164961,0,MultiDisease
SAMD00164962,0,MultiDisease
SAMD00164964,0,MultiDisease
SAMD00164965,0,MultiDisease
SAMD00164966,0,MultiDisease
SAMD00164967,0,MultiDisease
SAMD00164968,3,MultiDisease
SAMD00164969,0,MultiDisease
SAMD00164970,3,MultiDisease
SAMD00164971,3,MultiDisease
SAMD00164972,0,MultiDisease
SAMD00164973,0,MultiDisease
SAMD00164974,3,MultiDisease
SAMD00164975,3,MultiDisease
SAMD00164976,3,MultiDisease
SAMD00164977,3,MultiDisease
SAMD00164978,3,MultiDisease
SAMD00164979,3,MultiDisease
SAMD00164980,3,MultiDisease
SAMD00164981,3,MultiDisease
SAMD00164982,3,MultiDisease
SAMD00164984,3,MultiDisease
SAMD00164985,3,MultiDisease
SAMD00164987,3,MultiDisease
SAMD00164988,3,MultiDisease
SAMD00164989,3,MultiDisease
SAMD00164990,3,MultiDisease
SAMD00164991,3,MultiDisease
SAMD00164992,3,MultiDisease
SAMD00164993,3,MultiDisease
SAMD00164994,3,MultiDisease
SAMD00164995,3,MultiDisease
SAMD00164996,0,MultiDisease
SAMD00164997,3,MultiDisease
SAMD00164998,3,MultiDisease
SAMD00164999,0,MultiDisease
SAMD00165000,3,MultiDisease
SAMD00165001,0,MultiDisease
SAMD00165002,3,MultiDisease
SAMD00165003,3,MultiDisease
SAMD00165005,3,MultiDisease
SAMD00165006,3,MultiDisease
SAMD00165007,3,MultiDisease
SAMD00165009,3,MultiDisease
SAMD00165011,3,MultiDisease
SAMD00165012,3,MultiDisease
SAMD00165014,3,MultiDisease
SAMD00165015,0,MultiDisease
SAMD00165016,3,MultiDisease
SAMD00165017,3,MultiDisease
SAMD00165018,3,MultiDisease
SAMD00165019,3,MultiDisease
SAMD00165023,0,MultiDisease
SAMD00165025,0,MultiDisease
SAMD00165026,0,MultiDisease
SAMD00165030,0,MultiDisease
SAMD00165031,0,MultiDisease
SAMD00165032,0,MultiDisease
SAMEA2017457,0,MultiDisease
SAMEA2017459,0,MultiDisease
SAMEA2055106,0,MultiDisease
SAMEA2055107,0,MultiDisease
SAMEA2055108,0,MultiDisease
SAMEA2055266,0,MultiDisease
SAMEA2055273,0,MultiDisease
SAMEA2055276,0,MultiDisease
SAMEA1966431,0,MultiDisease
SAMEA2055280,0,MultiDisease
SAMEA2055284,0,MultiDisease
SAMEA2055291,0,MultiDisease
SAMEA2055293,0,MultiDisease
SAMEA2055268,0,MultiDisease
SAMEA2055285,0,MultiDisease
SAMEA2055289,0,MultiDisease
G102209,0,MultiDisease
G102377,0,MultiDisease
G102370,0,MultiDisease
G102382,0,MultiDisease
G102362,0,MultiDisease
G102369,0,MultiDisease
G104711,0,MultiDisease
G102262,0,MultiDisease
G102229,0,MultiDisease
G102248,0,MultiDisease
G102241,0,MultiDisease
G102197,0,MultiDisease
G102302,0,MultiDisease
G102255,0,MultiDisease
G104708,0,MultiDisease
G102224,0,MultiDisease
G102242,0,MultiDisease
G102237,0,MultiDisease
G104621,0,MultiDisease
G102336,0,MultiDisease
G104631,0,MultiDisease
G104639,0,MultiDisease
G104698,0,MultiDisease
G102269,0,MultiDisease
G102284,0,MultiDisease
G104705,0,MultiDisease
G102293,0,MultiDisease
G102290,0,MultiDisease
G102350,0,MultiDisease
G102289,0,MultiDisease
G102313,0,MultiDisease
G102355,0,MultiDisease
G102361,0,MultiDisease
G104661,0,MultiDisease
G104671,0,MultiDisease
G104668,0,MultiDisease
G102346,0,MultiDisease
G102378,0,MultiDisease
G102213,0,MultiDisease
G104686,0,MultiDisease
G102217,0,MultiDisease
YEZ_N-9,0,MultiDisease
YEZ_N-8,0,MultiDisease
YEZ_N-14,0,MultiDisease
YEZ_N-13,0,MultiDisease
YEZ_N-12,0,MultiDisease
YEZ_N-11,0,MultiDisease
YEZ_N-15,0,MultiDisease
YEZ_N-2,0,MultiDisease
YEZ_N-17,0,MultiDisease
YEZ_N-16,0,MultiDisease
YEZ_N-21,0,MultiDisease
YEZ_N-23,0,MultiDisease
YEZ_N-24,0,MultiDisease
YEZ_N-35,0,MultiDisease
YEZ_N-42,0,MultiDisease
YEZ_N-44,0,MultiDisease
YEZ_N-43,0,MultiDisease
YEZ_N-29,0,MultiDisease
YEZ_N-30,0,MultiDisease
YEZ_N-31,0,MultiDisease
YEZ_N-32,0,MultiDisease
YEZ_N-27,0,MultiDisease
SZAXPI003409-8,3,MultiDisease
SZAXPI003410-3,3,MultiDisease
SZAXPI003411-6,3,MultiDisease
SZAXPI003412-1,3,MultiDisease
SZAXPI003413-4,3,MultiDisease
SZAXPI003414-3,3,MultiDisease
SZAXPI003415-12,3,MultiDisease
SZAXPI003416-4,3,MultiDisease
SZAXPI003417-4,0,MultiDisease
SZAXPI003418-8,3,MultiDisease
SZAXPI003420-4,3,MultiDisease
SZAXPI003421-5,3,MultiDisease
SZAXPI003422-11,3,MultiDisease
SZAXPI003423-8,3,MultiDisease
SZAXPI003424-12,3,MultiDisease
SZAXPI003425-1,3,MultiDisease
SZAXPI003426-11,3,MultiDisease
SZAXPI003428-6,3,MultiDisease
SZAXPI003429-3,0,MultiDisease
SZAXPI003430-5,3,MultiDisease
SZAXPI003431-1,3,MultiDisease
SZAXPI003432-12,3,MultiDisease
SZAXPI003433-7,0,MultiDisease
SZAXPI003434-7,3,MultiDisease
SZAXPI003435-11,3,MultiDisease
SZAXPI003436-7,3,MultiDisease
SZAXPI003437-3,3,MultiDisease
SZAXPI015209-133,3,MultiDisease
SZAXPI015210-17,3,MultiDisease
SZAXPI015211-166,3,MultiDisease
SZAXPI015213-15,3,MultiDisease
SZAXPI015214-19,3,MultiDisease
SZAXPI015215-20,3,MultiDisease
SZAXPI015216-169,3,MultiDisease
SZAXPI015217-140,3,MultiDisease
SZAXPI015218-16,3,MultiDisease
SZAXPI015219-129,3,MultiDisease
SZAXPI015220-136,3,MultiDisease
SZAXPI015221-142,3,MultiDisease
SZAXPI015222-123,3,MultiDisease
SZAXPI015223-158,3,MultiDisease
SZAXPI015224-13,3,MultiDisease
SZAXPI015225-18,3,MultiDisease
SZAXPI015226-14,3,MultiDisease
SZAXPI015228-14,1,MultiDisease
SZAXPI015229-15,0,MultiDisease
SZAXPI015230-16,0,MultiDisease
SZAXPI015233-19,1,MultiDisease
SZAXPI015235-21,0,MultiDisease
SZAXPI015237-23,3,MultiDisease
SZAXPI015238-24,0,MultiDisease
SZAXPI015239-25,1,MultiDisease
SZAXPI015240-26,1,MultiDisease
SZAXPI015241-27,0,MultiDisease
SZAXPI015242-30,1,MultiDisease
SZAXPI015243-31,1,MultiDisease
SZAXPI015244-32,1,MultiDisease
SZAXPI015245-33,0,MultiDisease
SZAXPI015249-37,1,MultiDisease
SZAXPI015251-41,0,MultiDisease
SZAXPI015252-43,1,MultiDisease
SZAXPI015256-47,0,MultiDisease
SZAXPI015257-56,1,MultiDisease
SZAXPI015259-62,0,MultiDisease
SZAXPI015260-74,1,MultiDisease
SZAXPI015261-75,0,MultiDisease
SZAXPI015262-79,1,MultiDisease
SZAXPI015263-84,1,MultiDisease
SZAXPI015265-88,0,MultiDisease
SZAXPI015266-89,1,MultiDisease
SZAXPI015268-109,1,MultiDisease
SZAXPI015269-94,1,MultiDisease
SZAXPI015271-93,0,MultiDisease
SZAXPI015273-95,0,MultiDisease
SZAXPI017451-16,3,MultiDisease
SZAXPI017452-17,3,MultiDisease
SZAXPI017453-19,3,MultiDisease
SZAXPI017454-20,3,MultiDisease
SZAXPI017455-21,3,MultiDisease
SZAXPI017456-23,3,MultiDisease
SZAXPI017457-24,3,MultiDisease
SZAXPI017458-25,3,MultiDisease
SZAXPI017459-26,3,MultiDisease
SZAXPI017460-27,3,MultiDisease
SZAXPI017461-32,3,MultiDisease
SZAXPI017462-33,3,MultiDisease
SZAXPI017463-36,3,MultiDisease
SZAXPI017464-37,3,MultiDisease
SZAXPI017465-43,3,MultiDisease
SZAXPI017466-84,3,MultiDisease
SZAXPI017467-87,3,MultiDisease
SZAXPI017468-88,3,MultiDisease
SZAXPI017580-90,3,MultiDisease
SZAXPI017581-93,3,MultiDisease
SZAXPI017582-94,3,MultiDisease
SZAXPI017583-102,3,MultiDisease
SZAXPI017584-108,3,MultiDisease
SZAXPI017585-109,3,MultiDisease
SZAXPI017586-111,3,MultiDisease
SZAXPI017587-113,3,MultiDisease
SZAXPI017588-123,3,MultiDisease
SZAXPI017589-133,3,MultiDisease
SZAXPI017590-136,3,MultiDisease
SZAXPI017592-142,0,MultiDisease
SZAXPI017593-158,3,MultiDisease
SZAXPI017594-166,3,MultiDisease
SZAXPI017595-169,3,MultiDisease
PNP_Main_10,0,MultiDisease
PNP_Main_100,0,MultiDisease
PNP_Main_104,0,MultiDisease
PNP_Main_106,0,MultiDisease
PNP_Main_108,0,MultiDisease
PNP_Main_113,0,MultiDisease
PNP_Main_114,0,MultiDisease
PNP_Main_115,0,MultiDisease
PNP_Main_118,0,MultiDisease
PNP_Main_119,0,MultiDisease
PNP_Main_120,0,MultiDisease
PNP_Main_121,0,MultiDisease
PNP_Main_122,0,MultiDisease
PNP_Main_126,0,MultiDisease
PNP_Main_13,0,MultiDisease
PNP_Main_130,0,MultiDisease
PNP_Main_131,0,MultiDisease
PNP_Main_133,0,MultiDisease
PNP_Main_134,0,MultiDisease
PNP_Main_135,0,MultiDisease
PNP_Main_137,0,MultiDisease
PNP_Main_139,0,MultiDisease
PNP_Main_14,0,MultiDisease
PNP_Main_140,0,MultiDisease
PNP_Main_146,0,MultiDisease
PNP_Main_147,0,MultiDisease
PNP_Main_150,0,MultiDisease
PNP_Main_160,0,MultiDisease
PNP_Main_163,0,MultiDisease
PNP_Main_164,0,MultiDisease
PNP_Main_166,0,MultiDisease
PNP_Main_167,0,MultiDisease
PNP_Main_169,0,MultiDisease
PNP_Main_17,0,MultiDisease
PNP_Main_170,0,MultiDisease
PNP_Main_172,0,MultiDisease
PNP_Main_174,0,MultiDisease
PNP_Main_177,0,MultiDisease
PNP_Main_179,0,MultiDisease
PNP_Main_18,0,MultiDisease
PNP_Main_183,0,MultiDisease
PNP_Main_185,0,MultiDisease
PNP_Main_2,0,MultiDisease
PNP_Main_210,0,MultiDisease
PNP_Main_213,0,MultiDisease
PNP_Main_214,0,MultiDisease
PNP_Main_216,0,MultiDisease
PNP_Main_217,0,MultiDisease
PNP_Main_222,0,MultiDisease
PNP_Main_223,0,MultiDisease
PNP_Main_224,0,MultiDisease
PNP_Main_227,0,MultiDisease
PNP_Main_229,0,MultiDisease
PNP_Main_23,0,MultiDisease
PNP_Main_233,0,MultiDisease
PNP_Main_239,0,MultiDisease
PNP_Main_244,0,MultiDisease
PNP_Main_245,0,MultiDisease
PNP_Main_247,0,MultiDisease
PNP_Main_249,0,MultiDisease
PNP_Main_250,0,MultiDisease
PNP_Main_251,0,MultiDisease
PNP_Main_253,0,MultiDisease
PNP_Main_254,0,MultiDisease
PNP_Main_256,0,MultiDisease
PNP_Main_257,0,MultiDisease
PNP_Main_259,0,MultiDisease
PNP_Main_26,0,MultiDisease
PNP_Main_260,0,MultiDisease
PNP_Main_263,0,MultiDisease
PNP_Main_264,0,MultiDisease
PNP_Main_265,0,MultiDisease
PNP_Main_267,0,MultiDisease
PNP_Main_269,0,MultiDisease
PNP_Main_28,0,MultiDisease
PNP_Main_280,0,MultiDisease
PNP_Main_281,0,MultiDisease
PNP_Main_283,0,MultiDisease
PNP_Main_285,0,MultiDisease
PNP_Main_287,0,MultiDisease
PNP_Main_288,0,MultiDisease
PNP_Main_289,0,MultiDisease
PNP_Main_29,0,MultiDisease
PNP_Main_297,0,MultiDisease
PNP_Main_299,0,MultiDisease
PNP_Main_300,0,MultiDisease
PNP_Main_303,0,MultiDisease
PNP_Main_304,0,MultiDisease
PNP_Main_306,0,MultiDisease
PNP_Main_308,0,MultiDisease
PNP_Main_309,0,MultiDisease
PNP_Main_310,0,MultiDisease
PNP_Main_314,0,MultiDisease
PNP_Main_315,0,MultiDisease
PNP_Main_316,0,MultiDisease
PNP_Main_317,0,MultiDisease
PNP_Main_318,0,MultiDisease
PNP_Main_319,0,MultiDisease
PNP_Main_32,0,MultiDisease
PNP_Main_320,0,MultiDisease
PNP_Main_321,0,MultiDisease
PNP_Main_324,0,MultiDisease
PNP_Main_325,0,MultiDisease
PNP_Main_33,0,MultiDisease
PNP_Main_331,0,MultiDisease
PNP_Main_334,0,MultiDisease
PNP_Main_336,0,MultiDisease
PNP_Main_337,0,MultiDisease
PNP_Main_34,0,MultiDisease
PNP_Main_351,0,MultiDisease
PNP_Main_353,0,MultiDisease
PNP_Main_354,0,MultiDisease
PNP_Main_355,0,MultiDisease
PNP_Main_36,0,MultiDisease
PNP_Main_360,0,MultiDisease
PNP_Main_367,0,MultiDisease
PNP_Main_368,0,MultiDisease
PNP_Main_369,0,MultiDisease
PNP_Main_372,0,MultiDisease
PNP_Main_38,0,MultiDisease
PNP_Main_390,0,MultiDisease
PNP_Main_391,0,MultiDisease
PNP_Main_395,0,MultiDisease
PNP_Main_396,0,MultiDisease
PNP_Main_399,0,MultiDisease
PNP_Main_4,0,MultiDisease
PNP_Main_403,0,MultiDisease
PNP_Main_408,0,MultiDisease
PNP_Main_410,0,MultiDisease
PNP_Main_411,0,MultiDisease
PNP_Main_412,0,MultiDisease
PNP_Main_414,0,MultiDisease
PNP_Main_415,0,MultiDisease
PNP_Main_416,0,MultiDisease
PNP_Main_430,0,MultiDisease
PNP_Main_432,0,MultiDisease
PNP_Main_435,0,MultiDisease
PNP_Main_439,0,MultiDisease
PNP_Main_440,0,MultiDisease
PNP_Main_441,0,MultiDisease
PNP_Main_443,0,MultiDisease
PNP_Main_444,0,MultiDisease
PNP_Main_445,0,MultiDisease
PNP_Main_446,0,MultiDisease
PNP_Main_447,0,MultiDisease
PNP_Main_448,0,MultiDisease
PNP_Main_449,0,MultiDisease
PNP_Main_454,0,MultiDisease
PNP_Main_455,0,MultiDisease
PNP_Main_457,0,MultiDisease
PNP_Main_459,0,MultiDisease
PNP_Main_463,0,MultiDisease
PNP_Main_465,0,MultiDisease
PNP_Main_466,0,MultiDisease
PNP_Main_467,0,MultiDisease
PNP_Main_468,0,MultiDisease
PNP_Main_469,0,MultiDisease
PNP_Main_481,0,MultiDisease
PNP_Main_482,0,MultiDisease
PNP_Main_483,0,MultiDisease
PNP_Main_485,0,MultiDisease
PNP_Main_486,0,MultiDisease
PNP_Main_488,0,MultiDisease
PNP_Main_499,0,MultiDisease
PNP_Main_5,0,MultiDisease
PNP_Main_501,0,MultiDisease
PNP_Main_509,0,MultiDisease
PNP_Main_51,0,MultiDisease
PNP_Main_510,0,MultiDisease
PNP_Main_514,0,MultiDisease
PNP_Main_515,0,MultiDisease
PNP_Main_519,0,MultiDisease
PNP_Main_520,0,MultiDisease
PNP_Main_524,0,MultiDisease
PNP_Main_526,0,MultiDisease
PNP_Main_53,0,MultiDisease
PNP_Main_531,0,MultiDisease
PNP_Main_532,0,MultiDisease
PNP_Main_533,0,MultiDisease
PNP_Main_534,0,MultiDisease
PNP_Main_536,0,MultiDisease
PNP_Main_539,0,MultiDisease
PNP_Main_54,0,MultiDisease
PNP_Main_540,0,MultiDisease
PNP_Main_541,0,MultiDisease
PNP_Main_542,0,MultiDisease
PNP_Main_545,0,MultiDisease
PNP_Main_546,0,MultiDisease
PNP_Main_547,0,MultiDisease
PNP_Main_548,0,MultiDisease
PNP_Main_549,0,MultiDisease
PNP_Main_558,0,MultiDisease
PNP_Main_563,0,MultiDisease
PNP_Main_567,0,MultiDisease
PNP_Main_569,0,MultiDisease
PNP_Main_57,0,MultiDisease
PNP_Main_572,0,MultiDisease
PNP_Main_573,0,MultiDisease
PNP_Main_575,0,MultiDisease
PNP_Main_577,0,MultiDisease
PNP_Main_578,0,MultiDisease
PNP_Main_579,0,MultiDisease
PNP_Main_59,0,MultiDisease
PNP_Main_590,0,MultiDisease
PNP_Main_595,0,MultiDisease
PNP_Main_596,0,MultiDisease
PNP_Main_598,0,MultiDisease
PNP_Main_60,0,MultiDisease
PNP_Main_601,0,MultiDisease
PNP_Main_603,0,MultiDisease
PNP_Main_605,0,MultiDisease
PNP_Main_607,0,MultiDisease
PNP_Main_612,0,MultiDisease
PNP_Main_615,0,MultiDisease
PNP_Main_619,0,MultiDisease
PNP_Main_62,0,MultiDisease
PNP_Main_620,0,MultiDisease
PNP_Main_621,0,MultiDisease
PNP_Main_622,0,MultiDisease
PNP_Main_624,0,MultiDisease
PNP_Main_626,0,MultiDisease
PNP_Main_627,0,MultiDisease
PNP_Main_628,0,MultiDisease
PNP_Main_630,0,MultiDisease
PNP_Main_631,0,MultiDisease
PNP_Main_633,0,MultiDisease
PNP_Main_636,0,MultiDisease
PNP_Main_64,0,MultiDisease
PNP_Main_640,0,MultiDisease
PNP_Main_641,0,MultiDisease
PNP_Main_643,0,MultiDisease
PNP_Main_645,0,MultiDisease
PNP_Main_646,0,MultiDisease
PNP_Main_648,0,MultiDisease
PNP_Main_649,0,MultiDisease
PNP_Main_65,0,MultiDisease
PNP_Main_659,0,MultiDisease
PNP_Main_66,0,MultiDisease
PNP_Main_660,0,MultiDisease
PNP_Main_665,0,MultiDisease
PNP_Main_666,0,MultiDisease
PNP_Main_667,0,MultiDisease
PNP_Main_668,0,MultiDisease
PNP_Main_669,0,MultiDisease
PNP_Main_67,0,MultiDisease
PNP_Main_675,0,MultiDisease
PNP_Main_677,0,MultiDisease
PNP_Main_680,0,MultiDisease
PNP_Main_681,0,MultiDisease
PNP_Main_683,0,MultiDisease
PNP_Main_684,0,MultiDisease
PNP_Main_686,0,MultiDisease
PNP_Main_687,0,MultiDisease
PNP_Main_692,0,MultiDisease
PNP_Main_698,0,MultiDisease
PNP_Main_699,0,MultiDisease
PNP_Main_70,0,MultiDisease
PNP_Main_700,0,MultiDisease
PNP_Main_703,0,MultiDisease
PNP_Main_704,0,MultiDisease
PNP_Main_705,0,MultiDisease
PNP_Main_706,0,MultiDisease
PNP_Main_707,0,MultiDisease
PNP_Main_709,0,MultiDisease
PNP_Main_710,0,MultiDisease
PNP_Main_712,0,MultiDisease
PNP_Main_715,0,MultiDisease
PNP_Main_716,0,MultiDisease
PNP_Main_731,0,MultiDisease
PNP_Main_734,0,MultiDisease
PNP_Main_735,0,MultiDisease
PNP_Main_736,0,MultiDisease
PNP_Main_740,0,MultiDisease
PNP_Main_745,0,MultiDisease
PNP_Main_746,0,MultiDisease
PNP_Main_749,0,MultiDisease
PNP_Main_750,0,MultiDisease
PNP_Main_751,0,MultiDisease
PNP_Main_752,0,MultiDisease
PNP_Main_755,0,MultiDisease
PNP_Main_757,0,MultiDisease
PNP_Main_761,0,MultiDisease
PNP_Main_762,0,MultiDisease
PNP_Main_763,0,MultiDisease
PNP_Main_764,0,MultiDisease
PNP_Main_766,0,MultiDisease
PNP_Main_769,0,MultiDisease
PNP_Main_774,0,MultiDisease
PNP_Main_776,0,MultiDisease
PNP_Main_777,0,MultiDisease
PNP_Main_778,0,MultiDisease
PNP_Main_779,0,MultiDisease
PNP_Main_782,0,MultiDisease
PNP_Main_784,0,MultiDisease
PNP_Main_788,0,MultiDisease
PNP_Main_789,0,MultiDisease
PNP_Main_81,0,MultiDisease
PNP_Main_82,0,MultiDisease
PNP_Main_83,0,MultiDisease
PNP_Main_84,0,MultiDisease
PNP_Main_85,0,MultiDisease
PNP_Main_86,0,MultiDisease
PNP_Main_87,0,MultiDisease
PNP_Main_88,0,MultiDisease
PNP_Main_89,0,MultiDisease
PNP_Main_1,0,MultiDisease
PNP_Main_109,0,MultiDisease
PNP_Main_110,0,MultiDisease
PNP_Main_111,0,MultiDisease
PNP_Main_112,0,MultiDisease
PNP_Main_117,0,MultiDisease
PNP_Main_141,0,MultiDisease
PNP_Main_152,0,MultiDisease
PNP_Main_153,0,MultiDisease
PNP_Main_154,0,MultiDisease
PNP_Main_155,0,MultiDisease
PNP_Main_157,0,MultiDisease
PNP_Main_159,0,MultiDisease
PNP_Main_186,0,MultiDisease
PNP_Main_189,0,MultiDisease
PNP_Main_190,0,MultiDisease
PNP_Main_191,0,MultiDisease
PNP_Main_192,0,MultiDisease
PNP_Main_193,0,MultiDisease
PNP_Main_194,0,MultiDisease
PNP_Main_195,0,MultiDisease
PNP_Main_196,0,MultiDisease
PNP_Main_198,0,MultiDisease
PNP_Main_199,0,MultiDisease
PNP_Main_201,0,MultiDisease
PNP_Main_202,0,MultiDisease
PNP_Main_204,0,MultiDisease
PNP_Main_205,0,MultiDisease
PNP_Main_230,0,MultiDisease
PNP_Main_232,0,MultiDisease
PNP_Main_235,0,MultiDisease
PNP_Main_236,0,MultiDisease
PNP_Main_240,0,MultiDisease
PNP_Main_271,0,MultiDisease
PNP_Main_272,0,MultiDisease
PNP_Main_274,0,MultiDisease
PNP_Main_275,0,MultiDisease
PNP_Main_276,0,MultiDisease
PNP_Main_278,0,MultiDisease
PNP_Main_279,0,MultiDisease
PNP_Main_3,0,MultiDisease
PNP_Main_323,0,MultiDisease
PNP_Main_341,0,MultiDisease
PNP_Main_343,0,MultiDisease
PNP_Main_347,0,MultiDisease
PNP_Main_349,0,MultiDisease
PNP_Main_370,0,MultiDisease
PNP_Main_374,0,MultiDisease
PNP_Main_375,0,MultiDisease
PNP_Main_376,0,MultiDisease
PNP_Main_379,0,MultiDisease
PNP_Main_380,0,MultiDisease
PNP_Main_381,0,MultiDisease
PNP_Main_384,0,MultiDisease
PNP_Main_388,0,MultiDisease
PNP_Main_41,0,MultiDisease
PNP_Main_42,0,MultiDisease
PNP_Main_420,0,MultiDisease
PNP_Main_421,0,MultiDisease
PNP_Main_423,0,MultiDisease
PNP_Main_424,0,MultiDisease
PNP_Main_425,0,MultiDisease
PNP_Main_426,0,MultiDisease
PNP_Main_428,0,MultiDisease
PNP_Main_44,0,MultiDisease
PNP_Main_46,0,MultiDisease
PNP_Main_47,0,MultiDisease
PNP_Main_470,0,MultiDisease
PNP_Main_471,0,MultiDisease
PNP_Main_474,0,MultiDisease
PNP_Main_476,0,MultiDisease
PNP_Main_478,0,MultiDisease
PNP_Main_479,0,MultiDisease
PNP_Main_48,0,MultiDisease
PNP_Main_49,0,MultiDisease
PNP_Main_491,0,MultiDisease
PNP_Main_494,0,MultiDisease
PNP_Main_495,0,MultiDisease
PNP_Main_496,0,MultiDisease
PNP_Main_504,0,MultiDisease
PNP_Main_507,0,MultiDisease
PNP_Main_508,0,MultiDisease
PNP_Main_527,0,MultiDisease
PNP_Main_550,0,MultiDisease
PNP_Main_553,0,MultiDisease
PNP_Main_555,0,MultiDisease
PNP_Main_557,0,MultiDisease
PNP_Main_582,0,MultiDisease
PNP_Main_583,0,MultiDisease
PNP_Main_584,0,MultiDisease
PNP_Main_585,0,MultiDisease
PNP_Main_586,0,MultiDisease
PNP_Main_588,0,MultiDisease
PNP_Main_6,0,MultiDisease
PNP_Main_650,0,MultiDisease
PNP_Main_652,0,MultiDisease
PNP_Main_653,0,MultiDisease
PNP_Main_658,0,MultiDisease
PNP_Main_719,0,MultiDisease
PNP_Main_720,0,MultiDisease
PNP_Main_721,0,MultiDisease
PNP_Main_723,0,MultiDisease
PNP_Main_724,0,MultiDisease
PNP_Main_726,0,MultiDisease
PNP_Main_727,0,MultiDisease
PNP_Main_729,0,MultiDisease
PNP_Main_73,0,MultiDisease
PNP_Main_737,0,MultiDisease
PNP_Main_75,0,MultiDisease
PNP_Main_76,0,MultiDisease
PNP_Main_78,0,MultiDisease
PNP_Main_79,0,MultiDisease
PNP_Main_790,0,MultiDisease
PNP_Main_792,0,MultiDisease
PNP_Main_793,0,MultiDisease
PNP_Main_794,0,MultiDisease
PNP_Main_795,0,MultiDisease
PNP_Main_800,0,MultiDisease
PNP_Main_91,0,MultiDisease
PNP_Main_97,0,MultiDisease
PNP_Main_98,0,MultiDisease
PNP_Validation_25,0,MultiDisease
PNP_Validation_28,0,MultiDisease
